block_id,folder,field_path,type,required,status,selectors,reference_ids
departure_dates,departure-dates,style.variant,enum,False,style_class_mapped,.igp-variant--<schema variant>,04-journey-logistics.html#departure-dates:default; 04-journey-logistics.html#departure-dates:table; 04-journey-logistics.html#departure-dates:cards; 04-journey-logistics.html#departure-dates:compact
departure_dates,departure-dates,style.density,enum,False,style_class_mapped,.igp-density--compact | .igp-density--comfortable | .igp-density--spacious,04-journey-logistics.html#departure-dates:default; 04-journey-logistics.html#departure-dates:table; 04-journey-logistics.html#departure-dates:cards; 04-journey-logistics.html#departure-dates:compact
departure_dates,departure-dates,style.theme,enum,False,style_class_mapped,.igp-theme--default | .igp-theme--brand | .igp-theme--neutral | .igp-theme--light | .igp-theme--dark | .igp-theme--accent | .igp-theme--muted,04-journey-logistics.html#departure-dates:default; 04-journey-logistics.html#departure-dates:table; 04-journey-logistics.html#departure-dates:cards; 04-journey-logistics.html#departure-dates:compact
departure_dates,departure-dates,style.container,enum,False,style_class_mapped,.igp-container--narrow | .igp-container--default | .igp-container--wide | .igp-container--full,04-journey-logistics.html#departure-dates:default; 04-journey-logistics.html#departure-dates:table; 04-journey-logistics.html#departure-dates:cards; 04-journey-logistics.html#departure-dates:compact
departure_dates,departure-dates,style.surface,enum,False,style_class_mapped,.igp-surface--default | .igp-surface--flat | .igp-surface--elevated | .igp-surface--card | .igp-surface--tinted | .igp-surface--transparent,04-journey-logistics.html#departure-dates:default; 04-journey-logistics.html#departure-dates:table; 04-journey-logistics.html#departure-dates:cards; 04-journey-logistics.html#departure-dates:compact
departure_dates,departure-dates,style.media_position,enum,False,style_class_mapped,.igp-media-position--auto | .igp-media-position--left | .igp-media-position--right | .igp-media-position--top | .igp-media-position--bottom | .igp-media-position--background | .igp-media-position--none,04-journey-logistics.html#departure-dates:default; 04-journey-logistics.html#departure-dates:table; 04-journey-logistics.html#departure-dates:cards; 04-journey-logistics.html#departure-dates:compact
departure_dates,departure-dates,intro,text,False,field_class_mapped,.igp-pro-departure-dates__intro,04-journey-logistics.html#departure-dates:default; 04-journey-logistics.html#departure-dates:table; 04-journey-logistics.html#departure-dates:cards; 04-journey-logistics.html#departure-dates:compact
departure_dates,departure-dates,dates,repeater,False,field_class_mapped,.igp-pro-departure-dates__table,04-journey-logistics.html#departure-dates:default; 04-journey-logistics.html#departure-dates:table; 04-journey-logistics.html#departure-dates:cards; 04-journey-logistics.html#departure-dates:compact
departure_dates,departure-dates,dates[].start_date,string,True,field_class_mapped,.igp-pro-departure-dates__row td:nth-child(1),04-journey-logistics.html#departure-dates:default; 04-journey-logistics.html#departure-dates:table; 04-journey-logistics.html#departure-dates:cards; 04-journey-logistics.html#departure-dates:compact
departure_dates,departure-dates,dates[].end_date,string,False,field_class_mapped,.igp-pro-departure-dates__row td:nth-child(2),04-journey-logistics.html#departure-dates:default; 04-journey-logistics.html#departure-dates:table; 04-journey-logistics.html#departure-dates:cards; 04-journey-logistics.html#departure-dates:compact
departure_dates,departure-dates,dates[].status,enum,False,field_class_mapped,.igp-pro-departure-dates__status,04-journey-logistics.html#departure-dates:default; 04-journey-logistics.html#departure-dates:table; 04-journey-logistics.html#departure-dates:cards; 04-journey-logistics.html#departure-dates:compact
departure_dates,departure-dates,dates[].price,string,False,field_class_mapped,.igp-pro-departure-dates__row td:nth-child(4),04-journey-logistics.html#departure-dates:default; 04-journey-logistics.html#departure-dates:table; 04-journey-logistics.html#departure-dates:cards; 04-journey-logistics.html#departure-dates:compact
departure_dates,departure-dates,dates[].currency,string,False,field_class_mapped,.igp-pro-departure-dates__row td:nth-child(4),04-journey-logistics.html#departure-dates:default; 04-journey-logistics.html#departure-dates:table; 04-journey-logistics.html#departure-dates:cards; 04-journey-logistics.html#departure-dates:compact
departure_dates,departure-dates,dates[].seats_left,number,False,field_class_mapped,.igp-pro-departure-dates__row td:nth-child(5),04-journey-logistics.html#departure-dates:default; 04-journey-logistics.html#departure-dates:table; 04-journey-logistics.html#departure-dates:cards; 04-journey-logistics.html#departure-dates:compact
departure_dates,departure-dates,dates[].booking_url,string,False,field_class_mapped,.igp-pro-departure-dates__row .igp-pro-button,04-journey-logistics.html#departure-dates:default; 04-journey-logistics.html#departure-dates:table; 04-journey-logistics.html#departure-dates:cards; 04-journey-logistics.html#departure-dates:compact
departure_dates,departure-dates,dates[].note,string,False,field_class_mapped,.igp-pro-departure-dates__row small,04-journey-logistics.html#departure-dates:default; 04-journey-logistics.html#departure-dates:table; 04-journey-logistics.html#departure-dates:cards; 04-journey-logistics.html#departure-dates:compact
departure_dates,departure-dates,footnote,text,False,field_class_mapped,.igp-pro-departure-dates__footnote,04-journey-logistics.html#departure-dates:default; 04-journey-logistics.html#departure-dates:table; 04-journey-logistics.html#departure-dates:cards; 04-journey-logistics.html#departure-dates:compact
destination_cards,destination-cards,heading,object,False,semantic_heading_mapped,.igp-block__header | .igp-block__heading,02-listing-card-systems.html#destination-cards:default; 02-listing-card-systems.html#destination-cards:grid; 02-listing-card-systems.html#destination-cards:carousel-safe; 02-listing-card-systems.html#destination-cards:list; 02-listing-card-systems.html#destination-cards:featured
destination_cards,destination-cards,heading.text,string,False,field_class_mapped,.igp-block__heading | .igp-pro-block-title,02-listing-card-systems.html#destination-cards:default; 02-listing-card-systems.html#destination-cards:grid; 02-listing-card-systems.html#destination-cards:carousel-safe; 02-listing-card-systems.html#destination-cards:list; 02-listing-card-systems.html#destination-cards:featured
destination_cards,destination-cards,heading.level,enum,False,semantic_heading_mapped,.igp-block__heading--h2 | .igp-block__heading--h3 | .igp-block__heading--h4,02-listing-card-systems.html#destination-cards:default; 02-listing-card-systems.html#destination-cards:grid; 02-listing-card-systems.html#destination-cards:carousel-safe; 02-listing-card-systems.html#destination-cards:list; 02-listing-card-systems.html#destination-cards:featured
destination_cards,destination-cards,heading.eyebrow,string,False,field_class_mapped,.igp-block__eyebrow | .igp-pro-block-eyebrow,02-listing-card-systems.html#destination-cards:default; 02-listing-card-systems.html#destination-cards:grid; 02-listing-card-systems.html#destination-cards:carousel-safe; 02-listing-card-systems.html#destination-cards:list; 02-listing-card-systems.html#destination-cards:featured
destination_cards,destination-cards,heading.visible,boolean,False,semantic_heading_mapped,.igp-block__header | .igp-block__heading,02-listing-card-systems.html#destination-cards:default; 02-listing-card-systems.html#destination-cards:grid; 02-listing-card-systems.html#destination-cards:carousel-safe; 02-listing-card-systems.html#destination-cards:list; 02-listing-card-systems.html#destination-cards:featured
destination_cards,destination-cards,style,object,False,style_object_mapped,.igp-block--destination-cards,02-listing-card-systems.html#destination-cards:default; 02-listing-card-systems.html#destination-cards:grid; 02-listing-card-systems.html#destination-cards:carousel-safe; 02-listing-card-systems.html#destination-cards:list; 02-listing-card-systems.html#destination-cards:featured
destination_cards,destination-cards,style.variant,enum,False,style_class_mapped,.igp-variant--<schema variant>,02-listing-card-systems.html#destination-cards:default; 02-listing-card-systems.html#destination-cards:grid; 02-listing-card-systems.html#destination-cards:carousel-safe; 02-listing-card-systems.html#destination-cards:list; 02-listing-card-systems.html#destination-cards:featured
destination_cards,destination-cards,style.density,enum,False,style_class_mapped,.igp-density--compact | .igp-density--comfortable | .igp-density--spacious,02-listing-card-systems.html#destination-cards:default; 02-listing-card-systems.html#destination-cards:grid; 02-listing-card-systems.html#destination-cards:carousel-safe; 02-listing-card-systems.html#destination-cards:list; 02-listing-card-systems.html#destination-cards:featured
destination_cards,destination-cards,style.theme,enum,False,style_class_mapped,.igp-theme--default | .igp-theme--brand | .igp-theme--neutral | .igp-theme--light | .igp-theme--dark | .igp-theme--accent | .igp-theme--muted,02-listing-card-systems.html#destination-cards:default; 02-listing-card-systems.html#destination-cards:grid; 02-listing-card-systems.html#destination-cards:carousel-safe; 02-listing-card-systems.html#destination-cards:list; 02-listing-card-systems.html#destination-cards:featured
destination_cards,destination-cards,style.container,enum,False,style_class_mapped,.igp-container--narrow | .igp-container--default | .igp-container--wide | .igp-container--full,02-listing-card-systems.html#destination-cards:default; 02-listing-card-systems.html#destination-cards:grid; 02-listing-card-systems.html#destination-cards:carousel-safe; 02-listing-card-systems.html#destination-cards:list; 02-listing-card-systems.html#destination-cards:featured
destination_cards,destination-cards,style.surface,enum,False,style_class_mapped,.igp-surface--default | .igp-surface--flat | .igp-surface--elevated | .igp-surface--card | .igp-surface--tinted | .igp-surface--transparent,02-listing-card-systems.html#destination-cards:default; 02-listing-card-systems.html#destination-cards:grid; 02-listing-card-systems.html#destination-cards:carousel-safe; 02-listing-card-systems.html#destination-cards:list; 02-listing-card-systems.html#destination-cards:featured
destination_cards,destination-cards,style.media_position,enum,False,style_class_mapped,.igp-media-position--auto | .igp-media-position--left | .igp-media-position--right | .igp-media-position--top | .igp-media-position--bottom | .igp-media-position--background | .igp-media-position--none,02-listing-card-systems.html#destination-cards:default; 02-listing-card-systems.html#destination-cards:grid; 02-listing-card-systems.html#destination-cards:carousel-safe; 02-listing-card-systems.html#destination-cards:list; 02-listing-card-systems.html#destination-cards:featured
destination_cards,destination-cards,description,text,False,field_class_mapped,.igp-pro-block-description,02-listing-card-systems.html#destination-cards:default; 02-listing-card-systems.html#destination-cards:grid; 02-listing-card-systems.html#destination-cards:carousel-safe; 02-listing-card-systems.html#destination-cards:list; 02-listing-card-systems.html#destination-cards:featured
destination_cards,destination-cards,source,enum,False,field_class_mapped,.igp-pro-card-grid,02-listing-card-systems.html#destination-cards:default; 02-listing-card-systems.html#destination-cards:grid; 02-listing-card-systems.html#destination-cards:carousel-safe; 02-listing-card-systems.html#destination-cards:list; 02-listing-card-systems.html#destination-cards:featured
destination_cards,destination-cards,items,relationship,False,field_class_mapped,.igp-pro-card,02-listing-card-systems.html#destination-cards:default; 02-listing-card-systems.html#destination-cards:grid; 02-listing-card-systems.html#destination-cards:carousel-safe; 02-listing-card-systems.html#destination-cards:list; 02-listing-card-systems.html#destination-cards:featured
destination_cards,destination-cards,layout,enum,False,field_class_mapped,.igp-pro-card-grid--grid | .igp-pro-card-grid--slider | .igp-pro-card-grid--list,02-listing-card-systems.html#destination-cards:default; 02-listing-card-systems.html#destination-cards:grid; 02-listing-card-systems.html#destination-cards:carousel-safe; 02-listing-card-systems.html#destination-cards:list; 02-listing-card-systems.html#destination-cards:featured
destination_cards,destination-cards,columns,number,False,field_class_mapped,.igp-pro-card-grid,02-listing-card-systems.html#destination-cards:default; 02-listing-card-systems.html#destination-cards:grid; 02-listing-card-systems.html#destination-cards:carousel-safe; 02-listing-card-systems.html#destination-cards:list; 02-listing-card-systems.html#destination-cards:featured
